Cluster ID,sponsor_SPONSOR_CODE,sponsor_SPONSOR_NAME,sponsor_STATE,sponsor_POSTAL_CODE,sponsor_COUNTRY_CODE,rolodex_STATE,rolodex_POSTAL_CODE,rolodex_COUNTRY_CODE,rolodex_ADDRESS_LINE_1,rolodex_ADDRESS_LINE_2,rolodex_ADDRESS_LINE_3,rolodex_CITY,sponsor_DUN_AND_BRADSTREET_NUMBER
485,000255,Carroll County Public Schools,MD,21157,USA,MD,21157-3024,USA,125 Airport Drive,,,Westminster,
486,000256,Charles County,MD,20646,,MD,20646,,Baltimore Street/P.O. Box B,,,La Plata,
41,000258,Cecil County Health Department,MD,21921-5501,USA,MD,21921-5501,USA,401 Bow Street,,,Elkton,
487,000260,Allegany County Health Dept,MD,21501,USA,MD,21501-1745,USA,PO Box 1745,,,Cumberland,
488,000262,Garrett County General Services,MD,21550,USA,MD,21550-1515,USA,316 E Alder Street,,,Oakland,
489,000264,Frederick County Health Department,MD,21702,USA,MD,21702-8214,USA,350 Montevue Lane,,,Frederick,
490,000266,Harford-Belair Community Mental Health Center,MD,21214,USA,MD,21214-3116,USA,4308 Harford Rd.,,,Baltimore,
491,000267,Harford County Health Dept.,MD,21014,USA,MD,21014-0191,USA,119 Hays Street/PO Box 191,,,Bel Air,
492,000269,Howard County Department of Education,MD,21044,USA,MD,21044-2359,USA,5451 Beaverkill Road,,,Columbia,
493,000270,Howard County Sexual Assault Center,MD,21046-1703,USA,MD,21046-1703,USA,Patuxent Woods Dr 9810#C,,,Columbia,
494,000272,Montgomery County Government,MD,20850,USA,MD,20850-4153,USA,250 Hungerford Dr. Suite 202,,,Rockville,
495,000273,Montgomery County Board of Education,MD,20906,USA,MD,20906-4420,USA,12518 Greenly Street,,,Silver Spring,
496,000274,Montgomery County Detention Center,MD,20854,USA,MD,20854-2909,USA,1307 Seven Locks Road,,,Rockville,
497,000275,Montgomery County Department of Social Services,MD,20850,USA,MD,20850-4154,USA,"401 Hungerford Drive, 5th Floor",,,Rockville,
498,000277,Prince George's County Health Department,MD,20772-3043,USA,MD,20772-3043,USA,14741 Governor Oden Bowie Drive,,,Upper Marlboro,058592189
499,000278,Prince George's County Department of Social Services,MD,20785,USA,MD,20785-4723,USA,805 Brightseat Road,,,Landover,
500,000280,Worcester County Health Dept,MD,21863,USA,MD,21863-0249,USA,PO Box 249,,,Snow Hill,
501,000282,Wicomico County Health Dept,MD,21801-4921,USA,MD,21801-4921,USA,108 East Main Street,,,Salisbury,
502,000284,DUPLICATE DNU Somerset County Health Dept,MD,21871,USA,MD,21871-3922,USA,7920 Crisfield Highway,,,Westover,
503,000287,Baltimore City Health Department,MD,21202-1115,USA,MD,21202-4715,USA,1001 E. Fayette Street,,,Baltimore,
504,000288,Baltimore City Hospitals - USE # 000514 Johns Hopkins Bayview,,21224,,,21224,,4940 Eastern Avenue,,,Baltimore,
505,000289,Circuit Court for Baltimore City,MD,21202,USA,MD,21202-2085,USA,100 North Calvert St/Room 503,,,Baltimore,
506,000290,Baltimore Neighborhood Administration,MD,21202,USA,MD,21202-2311,USA,701 St. Paul Street Room 302E,,,Baltimore,
507,000291,Baltimore Police Department,MD,21211,USA,MD,21211-4014,USA,601 East Fayette Street,,,Baltimore,
508,000292,Baltimore City Public Schools,MD,21202-5910,USA,MD,21202-5910,USA,200 E. North Avenue,,,Baltimore,
509,000293,Baltimore City Department of Education,MD,21202,USA,MD,21202-5910,USA,200 East North Avenue,,,Baltimore,
510,000294,Baltimore City Board of Estimates,MD,21202,USA,MD,21202-3427,USA,100 North Holliday Street,,,Baltimore,
511,000295,Housing Authority of Baltimore City,MD,21202,USA,MD,21202-3431,USA,417 E Fayette St,,,Baltimore,
39,000296,Baltimore City Department of Social Services,MD,21213,USA,MD,21213-1444,USA,1910 N. Broadway Street,,,Baltimore,
512,000297,Mayor's Office of Employment Development,MD,21202,USA,MD,21202-3430,USA,417 East Fayette St/Suite 468,,,Baltimore,
513,000298,Pinderhughes Elementary School,MD,21217,USA,MD,21217-2729,USA,1200 North Fremont Avenue,,,Baltimore,
514,000299,Maree G. Farring Elementary/Middle School,MD,21225,USA,MD,21225-2042,USA,300 Pontiac Avenue,,,Baltimore,
515,000300,Highlandtown Elementary School,MD,21224,USA,MD,21224-2359,USA,3223 East Pratt Street,,,Baltimore,
516,000301,Sharp Leadenhall Special School,MD,21230,USA,MD,21230-3739,USA,150 West West Street,,,Baltimore,
517,000302,West Baltimore Middle School,MD,21229,USA,MD,21229-3136,USA,201 North Bend Road,,,Baltimore,
518,000303,Baltimore City Department of Recreation and Parks,MD,21217,USA,MD,21217-4022,USA,3001 East Dr.,,,Baltimore,
519,000304,South Baltimore Family Health Center,MD,21225,USA,MD,21225-1228,USA,631 Cherry Hill Road,,,Baltimore,
520,000305,"Alexandria, VA",,,,,,,,,,,
521,000308,United Nations Environment Programme,DC,20006-2508,USA,DC,20006-2508,USA,Regional Office for North America,"900 17th Street, NW",Suite 506,Washington,
522,000309,UNESCO - Life Sciences,,15,FRA,,15,FRA,"1, rue Miollis 75732",,,Paris Cedex,
523,000310,World Health Organization--WHO,GE,1211,CHE,,CH-1211,CHE,Avenue Appia 20,,,Geneva 27,
524,000311,United Nations High Commission,,,,,,,,,,,
525,000312,UNICEF,,,CHE,,,CHE,Palais des Nations,,,1211 Geneva 10,
526,000314,Embassy of the State of Kuwait,DC,20008,USA,,20008-3035,USA,3500 International Drive,,,"Washington, DC",
527,000315,"Ministry of Health, Kuwait",,,KWT,,,KWT,Behbehani Building,,,Sharq,
528,000317,Egyptian Ministry of Health and Population,,11467,EGY,,11467,EGY,3 Magles El-Shaab Street,,,Cairo,
529,000318,Egyptian Cultural and Educational Bureau,DC,20008,USA,,20008-1621,USA,"2200 Kalorama Road, NW",,,"Washington, DC",
530,000319,Embassy of the Arab Republic of Egypt,DC,20036,USA,,20036-0000,USA,"1303 New Hamshire Ave., NW.",,,"Washington, DC",
531,000321,Med Res Council of Canada   - REPLACED BY # 002480 (in 2000),,,,,,,,,,"Ottawa, Canada",
532,000323,NATO Scientific Affairs Division,,,BEL,,,BEL,B-1110,,,Brussels,
533,000325,National Health and Medical Research Council of Australia,,,AUS,,,AUS,Furzer St/Albemarle Bldg/4th F,,,WODEN ACT 2606,
534,000326,Marine Sciences & Technologies,,,AUS,,,AUS,PO Box 65,,,Belconnen,
535,000329,DNU University of MD at Baltimore,MD,21201,USA,MD,21201-1541,USA,660 West Redwood Street,,,Baltimore,
536,000330,"University of Maryland, Baltimore County",MD,21250-0001,USA,MD,21250-0001,USA,1000 Hilltop Circle,,,Catonsville,061364808
537,000331,"University of Maryland, College Park",MD,20742-5141,USA,MD,20742-5141,USA,3112 Lee Building,,,College Park,790934285
538,000332,University of Maryland Biotechnology Inst,MD,20740,USA,MD,20740-3239,USA,4321 Hartwick Road  Suite 500,,,College Park,
48,000333,University of Maryland Center for Environmental Science,MD,21613-0775,USA,MD,21613-0775,USA,PO Box 775,,,Cambridge,021463831
48,000334,University of Maryland Estuarine Studies,MD,21613,USA,MD,21613-0775,USA,PO Box 775,,,Cambridge,
539,000335,Maryland Agricultural Research      PART OF UMCP,,20742,,MD,20742,USA,"Symons Hall, Room 1119A UMCP",,,College Park,
540,000336,Center for Marine Biotechnology,,,,,,,,,,Adelphi,
541,000337,University of Maryland Eastern Shore,MD,21853-1299,USA,MD,21853-1299,USA,11868 Academic Oval,,,Princess Anne,082611302
53,000338,Johns Hopkins University - SOM,MD,21205-1832,USA,MD,21205-1832,USA,School of Medicine,733 N. Broadway,,Baltimore,001910777
542,000339,Johns Hopkins University Applied Physics Laboratory,MD,20723-6005,USA,MD,20723-6005,USA,11100 Johns Hopkins Road,,,Laurel,040549461
543,000340,JHU- Dept. of Chemical Engin. - INACTIVE,,20202,,,20202,,3400 N. Charles St.,,,Baltimore,
544,000341,Johns Hopkins University School of Arts & Sciences,MD,21218-2685,USA,MD,21218-2685,USA,"Mergenthaler Hall, Suite 225, 3400 N. Charles",,,Baltimore,
53,000342,Johns Hopkins University - SPH,MD,21205-2103,USA,MD,21218-3637,USA,Research Administration,"1101 East 33rd Street, B001",,Baltimore,001910777
53,000343,Johns Hopkins University School of Medicine,MD,21205-1832,USA,MD,21205-1832,USA,"733 N. Broadway, Suite 117",,,Baltimore,001910777
545,000344,"JHU, Dept of Environ Hlth Sci",MD,21205,USA,MD,21205-2103,USA,615 North Wolfe Street,,,Baltimore,
546,000345,JHU--Chemical Engineering - INACTIVE,,21218,,,21218,,3400 North Charles Street,,,Baltimore,
547,000346,DUPLICATE OF 003634 JHU--School of Nursing,,21205,,,21205,,600 North Wolfe Street,,,Baltimore,
54,000347,Pennsylvania State University,PA,16802-7000,USA,PA,16802-7000,USA,110 Technology Center Building,,,University Park,003403953
548,000348,Penn State Milton S. Hershey Medical Center,PA,17033-2360,USA,PA,17033-2360,USA,500 University Drive,P.O. Box 850,,Hershey,129348186
549,000349,The University of Texas,,,,,,,,,,,
550,000350,The University of Texas at San Antonio,TX,78249,USA,TX,78249-1644,USA,One UTSA Circle,,,San Antonio,800189185
551,000351,The University of Texas Medical Branch at Galveston,TX,77555-0156,USA,TX,77555-5302,USA,301 University Boulevard,,,Galveston,800771149
552,000352,The University of Texas Southwestern Medical Center,TX,75390-9105,USA,TX,75390-9105,USA,5323 Harry Hines Blvd,,,Dallas,800771545
553,000353,"University of California, San Francisco",CA,94143,USA,CA,94143-6215,USA,3333 California Street,Suite 315,,San Francisco,094878337
554,000354,"University of California, Los Angeles",CA,90095-1406,USA,CA,90095-1406,USA,MC 951406,"11000 Kinross Avenue, Suite 102",,Los Angeles,092530369
55,000355,Albany Medical College,NY,12208-3412,USA,NY,12208-3412,USA,43 New Scotland Avenue,,,Albany,
555,000356,Albert Einstein College of Medicine,NY,10461,USA,NY,10461-1900,USA,1300 Morris Park Avenue,,,Bronx,079783367
556,000357,Allegheny Medical College,PA,,,PA,,,,,,"Philadelphia,",
557,000358,Allegheny University of Health Science - CLOSED IN 1998,,19102,,,19102,,Broad & Vine Streets,,,Philadelphia,
56,000359,American College of Clinical Pharmacy,KS,66215-4530,USA,KS,66215-4530,USA,13000 W. 87th Street Parkway,,,Lenexa,
558,000360,American College of Prosthodontist,IL,60611,USA,IL,60611-2688,USA,211 E. Chicago Ave/Suite 1000,,,Chicago,
559,000361,American College of Surgeons,IL,60611,USA,IL,60611-2703,USA,55 East Erie Street,,,Chicago,
560,000362,Arizona State University,AZ,85287-6011,USA,AZ,85287-6011,USA,ORSPA - OKED,P.O. Box 876011,,Tempe,943360412
561,000363,Baylor College of Medicine,TX,77030-3411,USA,TX,77030-3411,USA,One Baylor Plaza,,,Houston,051113330
562,000364,Boston College,MA,02467,USA,MA,02467-3800,USA,Office for Sponsored Programs,140 Commonwealth Avenue,,Chestnut Hill,045896339
563,000365,"Boston University, BUMC",MA,02118-2340,USA,MA,02118-2340,USA,Medical Campus,"85 East Newton Street, M-921",,Boston,604483045
564,000366,Brandeis University,MA,02254-9110,USA,MA,02253-2728,USA,415 South Street,Bernstein Marcus 117,,Waltham,
565,000367,Brown University,RI,02912-9002,USA,RI,02912-9002,USA,164 Angell Street,,,Providence,001785542
566,000368,Case Western Reserve University,OH,44106-4919,USA,OH,44106-4919,USA,School of Medicine (SOM),10900 Euclid Avenue,,Cleveland,077758407
567,000369,City College of San Francisco,CA,94112,USA,CA,94112-1821,USA,"50 Phelan Avenue, Room E207",,,San Francisco,
568,000370,Notre Dame of Maryland University,MD,21212,USA,MD,21210-2404,USA,4701 North Charles Street,,,Baltimore,
569,000371,Columbia University,NY,10027-6902,USA,NY,10027-6902,USA,Office of the Executive Vice President for Research,116th Street and Broadway,,New York,621889815
570,000372,Community Assistance Network,MD,21224-2010,USA,MD,21224-2010,USA,7900 E. Baltimore Street,,,Baltimore,
571,000373,Prince George's Community College,MD,20774-2199,USA,MD,20774-2199,USA,301 Largo Road,,,Largo,
572,000374,Coppin State University,MD,21216,USA,MD,21216-3633,USA,2500 West North Avenue,,,Baltimore,
573,000375,Cornell University,NY,14850-2820,USA,NY,14850-2820,USA,373 Pine Tree Road,,,Ithaca,872612445
574,000376,Dartmouth College,NH,03755-1404,USA,NH,03755-1404,USA,"11 Rope Ferry Road, #6210",,,Hanvover,
575,000377,Duke University Medical Center,NC,27710,USA,NC,27702-0000,USA,PO Box 3850,,,Durham,
576,000378,Eastern Virginia Medical School,VA,23501-1980,USA,VA,23501-1980,USA,P.O. Box 1980,,,Norfolk,058625146
577,000379,Emory University,GA,30322-4250,USA,GA,30322-4250,USA,"1599 Clifton RD, NE, 4th fl.",,,Atlanta,066469933
268,000380,John E. Fetzer Institute Inc.,MI,49009,USA,MI,49009-5316,USA,9292 West KL Avenue,,,Kalamazoo,
578,000381,Florida International University,FL,33199,USA,FL,33199-2516,USA,11200 S.W. 8 Street - MARC 430,,,Miami,071298814
579,000382,Gallaudet College,DC,20002,USA,,20002-3600,USA,"800 Florida Avenue, N.E.",,,"Washington, DC",
580,000383,George Mason University,VA,22030,USA,VA,22030-4422,USA,"4400 University Dr., MS 4C6",,,Fairfax,077817450
581,000384,George Washington University,DC,20052,USA,DC,20052-0086,USA,"2121 I Street, N.W., Suite 601",,,Washington,
582,000385,Georgetown University,DC,20057-1168,USA,DC,20057-1168,USA,Box 571168,,,Washington,049515844
583,000386,Georgia State University,GA,30302-3999,USA,GA,30302-3999,USA,P.O. Box 3999,,,Atlanta,837322494
584,000387,Harvard University,MA,02138-3846,USA,MA,02138-3846,USA,Office for Sponsored Programs,1350 Massachusetts Avenue,,Cambridge,082359691
58,000388,Howard University,DC,20059,USA,DC,20059-1014,USA,"2225 Georgia Avenue, NW",,,Washington,056282296
585,000389,Instituto Tecnologico y de Estudios Superiores de Monterrey,,,MEX,,,MEX,4603 Col Valle de las Brisas,,,Monterrey,
586,000390,Iowa State University,IA,50011-2207,USA,IA,50011-2207,USA,1138 Pearson Hall,,,Ames,005309844
587,000391,Louisiana Universities Marine Consortium,LA,70344,USA,LA,70344-2110,USA,8124 Highway 56,,,Chauvin,
588,000392,Loyola University,,,,,,,Dept. of Sociology,,,Chicago,
589,000393,Marquette University,WI,53201,USA,WI,53201-1881,USA,PO Box 1881,,,Milwaukee,
590,000394,Maryland Sea Grant College,MD,20740,USA,MD,20740-3210,USA,"4321 Hartwick Road, Suite 300",,,College Park,
591,000395,Massachusetts Institute of Technology,MA,02139,USA,MA,02139-4301,USA,77 Massachusetts Ave,,,Cambridge,001425594
592,000396,McMaster University,,L8S-4L8,CAN,ON,L8S-4L8,CAN,1280 Main St W,"Gilmour Hall, 3rd flr., ste. 305",,Hamilton,207510108
593,000397,MCP Hahnemann University,PA,19102,USA,PA,19102-1101,USA,245 North 15th Street/MS 444,,,Philadelphia,
594,000398,Medical College of Ohio at Toledo,OH,43699,USA,OH,43614-2595,USA,3000 Arlington Ave. C.S. 10008,,,Toledo,
595,000399,Michigan State University,MI,48824-1046,USA,MI,48824-1046,USA,220 Towbridge Rd,,,East Lansing,193247145
596,000400,Montana State University at Bozeman,MT,,USA,MT,59717-2460,USA,207 Montana Hall,PO Box 172460,,Bozeman,
597,000401,Montrose School,,,,,,,,,,,
598,000402,Morgan State University,MD,21251-0001,USA,MD,21251-0001,USA,1700 East Cold Spring Lane,,,Baltimore,
599,000403,Icahn School of Medicine at Mount Sinai,NY,10029-6504,USA,NY,10029-6504,USA,One Gustave L. Levy Place,,,New York,007861598
600,000404,Navajo Community College,NM,87401,USA,NM,87401-3426,USA,2020 Summit Drive,,,Farmington,
61,000405,New York University School of Medicine,NY,10016,USA,NY,10016-6402,USA,550 First Avenue,,,New York,121911077
601,0004051,University of the Virgin Islands St. Croix Campus,VI,00850-9781,USA,,00850-9781,VIR,"RR1 10,000",,,Kingshill,090003765
602,000406,Nicholls State University,LA,70310,USA,LA,70310-0000,USA,,,,Thibodaux,
603,000407,North Carolina State University,NC,27606,USA,NC,27606-1490,USA,620 Hutton Street/Suite 104,,,Raleigh,042092122
604,000408,Northeastern University,MA,02115-5000,USA,MA,02115-5000,USA,360 Huntington Avenue,,,Boston,001423631
605,000409,Northwestern University,IL,60208-1110,USA,IL,60208-1110,USA,633 Clark Street,,,Evanston,160079455
606,000410,University of Notre Dame,IN,46556-5602,USA,IN,46556-5602,USA,511 Main Bldg.,,,Notre Dame,
607,000411,Oberlin College,OH,44074,USA,OH,44074-0000,USA,173 E Lorain St,,,Oberlin,
608,000412,Ohio State University,OH,43210-1016,USA,OH,43210-1016,USA,Office of Sponsored Programs,1960 Kenny Road,,Columbus,832127323
609,000413,Old Dominion University,VA,23529,USA,VA,23508-2553,USA,4111 Monarch Way,,,Norfolk,041448465
610,000414,Oregon Health & Science University,OR,97239-3098,USA,OR,97239-3098,USA,3181 S.W. Sam Jackson Park Rd.,,,Portland,096997515
611,000415,Philadelphia College of Pharmacy,PA,19104,USA,PA,19104-4418,USA,600 South 43rd Street,,,Philadelphia,
612,000416,Princeton University,NJ,08544-0036,USA,NJ,08544-5228,USA,Office of Research and Project Administration,87 Prospect Avenue - 2nd floor,,Princeton,002484665
613,000417,Purdue University,IN,47907,USA,IN,47907-2114,USA,"155 South Grant Street, Young Hall",,,West Lafayette,
614,000418,Radcliffe College,MA,02138,USA,MA,02138-3630,USA,10 Garden Street,,,Cambridge,
615,000419,Rush Medical College,IL,60612,USA,IL,60612-5500,USA,1700 West Van Buren,,,Chicago,068610245
616,000420,"Rutgers, Busch Campus",NJ,08854,USA,NJ,08854-0000,USA,Busch Campus,Box 1089,Ste 123,Piscataway,
617,000421,Salisbury University,MD,21801-6837,USA,MD,21801-6837,USA,1101 Camden Ave,Holloway Hall 264,,Salisbury,786365437
618,000422,Santa Clara University,CA,95053,USA,CA,95053-4345,USA,500 El Camino Real,,,Santa Clara,
619,000423,Sojourner-Douglas College,MD,21205,USA,MD,21205-1802,USA,500 N. Caroline St.,,,Baltimore,
620,000424,Saint Louis University,MO,63103-2006,USA,MO,63103-2006,USA,221 North Grand Boulevard,,,St. Louis,050220722
621,000425,Stanford University,CA,94304-8445,USA,CA,94304-8445,USA,"3160 Porter Drive, Suite 100",,,Stanford,009214214
622,000426,Tel Aviv University,,,ISR,,,ISR,Ramat Aviv 6997801,Carter Building,Room 108,Tel Aviv,6000484170000
623,000427,Temple University Hospital,PA,19140,USA,PA,19140-5103,USA,3401 North Broad St/Room 945,,,Philadelphia,
624,000428,Texas A & M University,TX,77845-4375,USA,TX,77845-4375,USA,400 Harvey Mitchell Pkwy S.,,,College Station,
625,000429,Texas Woman's University,TX,76201,USA,TX,76201-0000,USA,304 Administration Drive,,,Denton,068979848
626,000430,Thomas Jefferson University,PA,19107 -5543,USA,PA,19107-5125,USA,130 South 9th Street,2nd Floor Sheridan Building,,Philadelphia,053284659
627,000431,Towson University,MD,21252,USA,MD,21252-0001,USA,8000 York Rd,,,Towson,
64,000432,Tufts Medical Center,MA,02111,USA,MA,02111-1552,USA,800 Washington Street,,,Boston,079532263
628,000433,"Tulane University, Health Sciences Campus",LA,70112-2699,USA,LA,70112-2699,USA,Sponsored Programs Administration,"1430 Tulane Avenue, EP 15",,New Orleans,053785812
629,000434,UHS/Chicago Medical School    DUPLICATE Use # 000528,,60064,,,60064,,3333 Green Bay Road,,,North Chicago,
630,000435,University of North Carolina at Wilmington,NC,28403,USA,NC,28403-7724,USA,7205 Wrightsville Avenue,,,Wilmington,
631,000436,Uniformed Services University of the Health Sciences,MD,20814-4799,USA,MD,20814-4799,USA,4301 Jones Bridge Road,,,Bethesda,
632,000437,University of Kansas/Medical Center DUPLICATE - use 004058,,66103,,,66103,,39th & Rainbow Blvd.,,,Kansas City,
633,000438,"University of Massachusetts, Amherst",MA,01003-9242,USA,MA,01003-9242,USA,Office of Grant and Contract Administration,70 Butterfield Terrace,,Amherst,153926712
634,000439,University of Michigan Medical School,MI,48109-5610,USA,MI,48109-5610,USA,3112 Med. Sci I,1302 Catherine St,,Ann Arbor,
635,000440,University of Missouri Healthcare,MO,65212,USA,MO,65201-5276,USA,7W12-D DC 102.13/One Hosp Dr,,,Columbia,
